gvkey,year,X1,X2,X3,X4,X5,altman_z,SIZE,TLTA,WCTA,CLCA,NITA,FUTL,INTWO,CHIN,OENEG,ret_vol,cum_ret,log_mktcap,market_leverage,rating_numeric,downgrade,investment_grade,is_recession,regime
G00001,2003,0.2287644147469085,0.2173790348071443,0.12085052460054947,4.788095426897234,1.2382298233631437,5.08874175710959,5.345864147599563,0.07144242157266525,0.2287644147469085,0.9695156242658755,0.05713149024956887,-0.3163188798907885,0,0.23139235720802634,0,0.2666990198223186,0.10173002521968474,6.232751380939579,0.09709997856364785,14,0,0,0,0
G00001,2004,0.1958300767259689,0.1910315643903926,0.10108992178798569,3.607180019376013,0.7216750588132874,3.72202009455696,5.226803484600465,0.5140548795125005,0.1958300767259689,0.7547410183319958,0.03843418397807673,0.29629110953179466,0,-0.10153823432188462,0,0.2022712404210975,0.38479579562110766,5.992050090617913,0.4776919331318499,14,0,0,0,0
G00001,2005,0.18718512543211518,0.18411560335530963,0.09590295101167348,1.4296453824346371,1.382386999953831,3.0390379629691076,5.1489006926176115,0.29542632783243244,0.18718512543211518,1.1851089328860271,0.08509084503093442,-0.3204519082117851,0,-0.1777470821159209,0,0.10262699223543575,0.3038460787274424,6.145878626793547,0.2501547712323737,14,0,0,0,1
G00001,2006,0.28686724451951356,0.26386129862522834,0.1557122224641125,5.52987044919457,1.9842628260908046,6.544076210858407,5.238561160042509,0.2647249986127182,0.28686724451951356,1.0202836530406252,0.08630528453956038,0.04584227482301369,0,0.08950970584022,0,0.1640794798548323,0.2552739768554351,6.234780816574942,0.19209294027894597,14,0,0,0,0
G00001,2007,-0.08099967689610155,-0.03043223850726376,-0.06500793038525657,2.0359273415765973,0.8578292309410827,1.7250547194302033,5.417950236000577,0.07144242157266525,-0.08099967689610155,1.0170738973461912,0.05364504965100603,-0.05697681327651495,0,0.03966851229127782,0,0.3148092344647473,0.20209117057881576,6.3946980408205345,0.04470419293615822,14,0,0,0,0
G00001,2008,0.16425687555085744,0.16577300345030344,0.08214600108291883,5.8181368692263495,1.9703071773480227,6.161461557948918,5.125937903744744,0.1567540151694003,0.16425687555085744,0.48008054568060876,0.09648872598760985,0.0949394176926404,0,-0.00966299760315899,0,0.2748703203948266,-0.14508138503770254,5.828452202437649,0.07191559157103575,14,0,0,1,1
G00001,2009,0.267258679104394,0.24817444629313268,0.14394708321504074,4.665283024364558,1.9190366803371426,5.8613865093011706,5.3473661976477445,0.3126633198462994,0.267258679104394,1.112410452399464,0.021701314583383827,-0.06629763441945094,0,0.17718886668660655,0,0.16892686821764366,0.04567393633330269,6.5739260419876056,0.3539796823297272,14,0,0,1,2
G00001,2010,0.09111022384691975,0.10725568208715329,0.03825801006055622,4.5984659628978495,1.4519436761273945,4.596764910604258,5.263160957835564,0.4111674741945893,0.09111022384691975,0.3153734794351784,0.04744087501923687,-0.4145966871982584,0,-0.15760761694844116,0,0.15272146257310196,0.602731875321506,6.320420284921905,0.2808294235385901,14,0,0,0,0
G00001,2011,0.3108350463083308,0.2830355400562822,0.17009290353740286,3.2856297336258646,1.3237165753995193,4.625652808897259,5.318180504146818,0.1927905085545957,0.3108350463083308,1.571545845406619,0.08102918975170384,0.04461594852505502,0,0.22498217599092593,0,0.24011833077095782,0.20456211864550536,5.937499999600455,0.11525828700740558,14,0,0,0,0
G00001,2012,0.3177971642090362,0.28860523437684643,0.17427017427782607,6.698148048142209,0.5833518753603169,5.962736204540897,5.275467749517633,0.32114393244260253,0.3177971642090362,0.6996418107639453,0.09893425042956094,0.18710942509302986,0,-0.26471091263226854,0,0.05,-0.08309340852139735,6.397780942893888,0.30167439505266636,14,0,0,0,0
G00001,2013,0.5145727738392312,0.43998689528909246,0.28925736781502265,4.838620749338888,0.9664422648811493,6.361975420257149,5.388109098498505,0.43384327390100225,0.5145727738392312,0.7030467186185785,0.018337293137435387,0.019895494603147698,0,-0.0029150977731572762,0,0.2165051438615834,0.34958396114564305,5.782110589280488,0.39196538954132926,14,0,0,0,1
G00001,2014,0.18925778075776278,0.18577372761582772,0.09714654420706204,7.854591547211908,1.0888590737628798,6.609390153544803,5.214916276737001,0.582338078916563,0.18925778075776278,0.8697123744246776,0.08603505992943118,0.3129436043339809,0,-0.044265571616625685,0,0.1371842004351427,0.3063855476526714,5.518894552295562,0.4977440082658065,14,0,0,0,0
G00001,2015,-0.03501084392309345,0.006358827871142725,-0.0374146306014517,2.5755750821604266,1.4563830507176885,2.8451491653410415,5.379713450419402,0.33719724865849304,-0.03501084392309345,0.7444882660138509,0.0706405244992925,0.04067764812398869,0,-0.14128040629146615,0,0.24830721827652655,0.2929263450552639,6.155582306775095,0.28457869896722743,14,0,0,0,1
G00001,2016,0.06311997817534629,0.08486348554989452,0.021463862657612146,2.089556163451723,1.248225437797228,2.76734273621865,5.232474958586526,0.2870155865104278,0.06311997817534629,0.7710396129322477,0.04522373472797636,0.0668590256995429,0,0.017671308782824267,0,0.2720590776399745,0.36380129198423317,5.940727781723111,0.19696666197510665,14,0,0,0,0
G00002,1990,0.36352970560554465,0.281305196967411,0.19073818148407062,2.425434793494298,1.6421488447760115,4.556908642251052,8.120963912967047,0.5283145694684229,0.36352970560554465,0.774484958298086,-0.048535804269763574,-0.058755784030425966,1,-0.15081995321402886,0,0.11923673745335076,-0.06128909960960044,8.122886676422418,0.5032074629997194,11,0,0,0,0
G00002,1991,0.09951472774074333,0.07009321467556992,0.03232919476518981,0.5690176864111455,0.5614204404285796,1.227065568835083,7.972775300182329,0.41025542782343616,0.09951472774074333,1.3651696427037792,0.02703753784801499,0.048331943964167616,0,-0.2562443089463192,0,0.1791443206607159,0.36109302459568593,7.863975904998362,0.2963735781036372,11,0,0,0,0
G00002,1992,0.2438069565929567,0.1855269977573406,0.11890453207651783,0.7748248975803064,1.5129584430012262,2.922544482173744,7.945398712059923,0.26023625348270285,0.2438069565929567,0.879409585085474,0.06571396026395397,-0.25652693005210436,0,0.11707302047235991,0,0.17550052925699122,0.39643935101165095,7.920056439458516,0.20979438648470902,11,0,0,0,0
G00002,1993,0.10135604227128767,0.07156626630000539,0.033433983483516415,2.5685900558878676,0.856487545040896,2.7297937476147736,7.890185862272654,0.1118793691531384,0.10135604227128767,1.8861876421597867,0.1122985541627072,-0.08105385308986637,0,-0.2805257060930278,0,0.20827591441221402,0.06821881300298671,7.718235753352884,0.1184815524463346,11,0,0,0,1
G00002,1994,0.18889584046927801,0.1415981048583977,0.08595786240231063,1.0978714185015306,0.7052319170444394,2.0725280694378734,8.0880230210042,0.5660849338378461,0.18889584046927801,1.1707064672708765,-0.021365789858057302,-0.07809278989256202,1,0.28717375194340683,0,0.12652413961808023,0.22365541456799656,8.148072245066807,0.40941558467703776,11,0,0,0,0
G00002,1995,0.16046736663210215,0.11885532578865698,0.06890077810000511,0.8276410481480122,0.9268113126677379,2.0097268053492043,7.999718663553062,0.4615582533397938,0.16046736663210215,0.6366917545814823,-0.020365014278389257,0.09641336710510506,0,-0.06840780442545205,0,0.2641351849237049,-0.036571383599858676,7.657203102611966,0.41103699748755196,11,0,0,0,0
G00002,1996,0.22125726179302127,0.16748724191739228,0.10537471519655657,1.1955087739308563,1.1575793878762894,2.7226120652194146,8.000314432010148,0.5675591989797849,0.22125726179302127,0.9649923807865003,0.09793007470483922,-0.08708149458879247,0,-0.061865475636797014,0,0.3867356534259542,0.014435482577577985,7.924820047591511,0.46975122037731787,11,0,0,0,1
G00002,1997,0.04573934050950218,0.027072904890576996,6.396242644512995e-05,0.4073256893062642,0.5982956508775736,0.9356914159268115,7.915538805770895,0.336523001415673,0.04573934050950218,1.455279023875765,0.039816888181478216,-0.049012130238140474,0,-0.14462205804067305,0,0.34181557154041586,-0.08898818201554287,7.7790797007530035,0.2971458490962496,11,0,0,0,0
G00002,1998,0.007840073497622918,-0.0032465087189264136,-0.022675597780682427,1.2917443143685456,1.2622510337193127,1.9673311256548387,7.911616366199915,0.2914127801769423,0.007840073497622918,1.3271139669600842,-0.014678043552516104,-0.07019047644359562,0,-0.14334204224709943,0,0.34970009513121125,-0.34994398786694647,7.60326055895844,0.18698590204679044,11,0,0,0,1
G00003,1990,0.17633402906609263,0.07628578824205309,0.06460505868695034,0.29719363862208525,1.8782347902960244,2.588148605554397,8.081080830942595,0.635671450262819,0.17633402906609263,1.7779632471644988,0.03752461930528123,-0.323974398878354,0,-0.3270902833011283,0,0.42474930308972,-0.23607819142972014,6.863187731578493,0.5134889012606152,12,0,0,0,0
G00003,1991,-0.03994638700125572,-0.0967385446118256,-0.06516319095345868,0.328305655029136,1.8781905213540213,1.6767657573670267,8.066408223607173,0.4596934016677302,-0.03994638700125572,2.071411283202797,0.08836414977641568,0.22720973671108569,0,-0.12812755967136913,0,0.36993943471331653,0.05655553731375797,7.796037933655314,0.39952327847724806,12,1,0,0,0
G00004,1990,0.38153970319039926,0.26298408419835445,0.1933619023257483,1.131357615576333,1.8350291856765433,3.9779633944034876,8.082321838798523,0.758212964027811,0.38153970319039926,1.4276967707240713,0.023796368458599268,-0.2186942740923966,0,0.069548695674826,0,0.14754438625900979,0.014141381751768099,7.774268397374476,0.6964484295544808,9,0,1,0,1
G00004,1991,0.09175330433821158,0.031154965116604257,0.019490063014435694,0.333735819839269,0.9097807872513145,1.3280604034716135,8.175853384546073,0.44370445738703546,0.09175330433821158,1.520224132018998,-0.026698380322399615,0.078252931986647,1,-0.25800612670521167,0,0.38373197183208835,0.22954817269213523,7.809861228601956,0.3127112995111708,9,0,1,0,0
G00004,1992,0.2871873496088563,0.18750220133312,0.1367504901768225,0.5367052128231629,1.9751256139894064,3.3555532606638137,8.02588747181502,0.5077532063332778,0.2871873496088563,1.3062326140379164,0.03200348902694723,-0.11557882161553118,0,0.04793272224548484,0,0.21500298956991884,0.0866713709757754,7.677589492492757,0.4184077845155399,9,0,1,0,0
G00004,1993,-0.05212152485259931,-0.08394489823604447,-0.06683483450005084,0.1989863233837235,1.6002423568442448,1.3190105096707296,8.115876633399163,0.5599856878714129,-0.05212152485259931,1.3315743310272012,0.0245509323558342,0.24283796578570033,0,-0.3544111456452944,0,0.4339534181228136,-0.20117534886325533,7.68424531299455,0.4103439544356993,9,0,1,0,0
G00004,1994,0.07179951830152158,0.015191936287252253,0.007517791392421695,1.486371846521299,1.0657170205335211,2.089776972805271,8.16141180344056,0.8186728498900746,0.07179951830152158,1.4061749354685809,0.019582295248386575,0.07309489452856692,0,0.37081644763268173,0,0.2070831449473099,0.21818037817025906,7.689637505406216,0.6304507707669993,9,0,1,0,0
G00004,1995,0.17267787104835894,0.09589461848472215,0.06804480304052411,0.7091352492026051,1.009216631313354,2.000711542005288,8.006932629498852,0.6556050961763425,0.17267787104835894,0.9341678469869141,-0.015966535558685782,-0.011682248771736488,0,0.02259715049716814,0,0.36091278370925367,-0.24405422915909392,7.67610414189975,0.49524037019442396,9,1,1,0,0
G00004,1996,-0.1616015359392428,-0.17152890710535923,-0.13252284115203694,0.21535064356030467,0.8786544358243809,0.13647713308424758,7.965172755864325,0.5224740982169593,-0.1616015359392428,1.3584628506956722,0.019177436691540907,0.04511196790203614,0,0.15214744147724496,0,0.16061243865237676,-0.19428396746238905,7.884862266682131,0.4802266475058898,10,1,1,0,1
G00004,1997,0.038531068933261525,-0.011422823207355784,-0.01244327822853434,0.4674858152259039,0.879883211600296,1.1495572128112908,7.922719038963469,0.5088572462615454,0.038531068933261525,1.1640523959503268,0.06528782565626254,-0.17246359189510863,0,0.08183133077806923,0,0.31677876847445646,0.04489144086034085,7.753954519556068,0.4864996023666994,13,0,0,0,1
G00004,1998,0.13267833920676753,0.06389499301144902,0.04404508393556927,0.33476899271470983,0.7692381085191311,1.3641152783994852,8.219913421612409,0.6151741908872361,0.13267833920676753,1.18020727757846,0.04553752478053124,0.19748102900928013,0,0.1836261637031701,0,0.33075093865502847,0.29706654653222725,7.233947738139301,0.4762440252783658,13,0,0,0,0
G00004,1999,0.40451663408815114,0.2813656289165559,0.20714806086439944,0.5267380793812795,1.304852020365634,3.1838153102358793,8.241022645716413,0.5207787963962772,0.40451663408815114,1.368662591785559,0.026342772752799594,0.0896648131946319,0,0.18479613033207654,0,0.30877160613337296,0.14229018132220791,7.452927913775848,0.4122291999962408,13,0,0,0,1
G00004,2000,0.19580540840661656,0.11439664837132825,0.08192132545547867,1.0449417793045326,1.1006768678679175,2.3931041072615162,7.903936905215539,0.5022644485492573,0.19580540840661656,0.48767927489890484,0.036747891511847194,0.0765771472770099,0,-0.3544111456452944,0,0.3229864580365547,0.11988667156844654,7.449458632489539,0.36620645674545893,13,0,0,0,0
G00004,2001,0.18339582858973374,0.10446898451782201,0.074475577565349,1.2869116013048343,1.8856749741397703,3.2699229135209538,8.002064036556337,0.4052675987812923,0.18339582858973374,1.3561743667977102,0.01892514316675464,-0.2729483304403131,0,-0.0283748107011235,0,0.37024537366119964,-0.20869682104786139,7.713348541787247,0.31890498249390503,13,0,0,1,1
G00004,2002,-0.03404774283564703,-0.06948587262248264,-0.05599056528987947,0.996155059637453,1.4899269516939182,1.7647136089455357,8.149841555198918,0.34309288199538135,-0.03404774283564703,1.5058685294645435,0.041066749609850434,-0.3061430514513413,0,0.04442225731954094,0,0.3152482431130825,-0.08922289913263345,7.3769065371042934,0.2910263133461149,13,0,0,1,1
G00004,2003,0.3440815786586782,0.2330175845729776,0.17088702760671567,1.40634349268963,1.607766069029943,3.754621868538465,8.1586585591437,0.539159068640385,0.3440815786586782,1.5969044491900106,0.03742304775557997,0.024235589859892395,0,0.029614628186731655,0,0.27188133333986303,-0.12147658315964482,7.673845346780761,0.46302277379899515,13,0,0,0,0
G00004,2004,0.23562762660201464,0.14625442292764673,0.10581465637271753,0.692968554225376,0.9898202640076699,2.242299106593986,8.081500577821833,0.7719649145628491,0.23562762660201464,0.8703289846991824,0.0032844514842495995,-0.2090087419172605,0,-0.1431567741017483,0,0.25042454738783254,-0.04298558941303109,7.984097856176262,0.6345656997099145,13,0,0,0,0
G00004,2005,0.06752466421787456,0.011772053020334641,0.00495287894223348,0.1927623894901579,0.8826603965410711,1.1121728020344543,8.124799357210655,0.5549242500512607,0.06752466421787456,1.7231479054710737,0.06513553222611346,0.04055500965047347,0,-0.06505416160953498,0,0.2250178342100249,0.024102273826417702,8.094028161619748,0.41605083274153737,13,0,0,0,0
G00004,2006,0.2269753538632695,0.1393326047366506,0.10062329272947043,0.603367379324541,1.0011669004381334,2.1626802653073445,7.952107693068241,0.426738293098577,0.2269753538632695,1.5296359266423256,0.0018077381584053476,-0.1911250334802796,0,0.07562683729298048,0,0.25740273949857134,0.04631035502988921,8.531726310049192,0.27252485170284324,13,0,0,0,0
G00004,2007,0.1888994247868287,0.10887186147549795,0.07777773528360596,0.5309780949548747,0.8282849131919483,1.7826382124106643,8.121785617990833,0.48714852425120414,0.1888994247868287,1.1735474515908306,0.06860362412169616,-0.012050369280257392,0,-0.15079438284353286,0,0.4223221936351096,0.008909568150916664,7.739121556920345,0.33398797124756696,13,0,0,0,0
G00004,2008,0.32004238171875315,0.2137862270210375,0.15646350944276063,2.3359378791099727,1.8993511736198798,4.50059505813893,8.087322818517302,0.7709142193817284,0.32004238171875315,1.3214832936308247,0.03306434045059216,0.08651889034523044,0,0.019287472551993878,0,0.23697628165978932,-0.49524112784468266,7.335099705774894,0.6493936196694442,13,0,0,1,1
G00004,2009,0.24143023999488786,0.15089651364194528,0.10929622440844144,0.6275010169525947,1.9842628260908046,3.226212566104085,8.189293177596532,0.7395631392322549,0.24143023999488786,1.5152245842515935,0.08648166135379153,0.19473270226881803,0,0.19629399952207166,0,0.3392195156537186,-0.09594978646993595,7.954085438535469,0.5367836276584518,13,0,0,1,2
G00004,2010,0.31772516222875685,0.2119324514290405,0.15507317774876284,0.872771169239965,1.6232311695005823,3.3366109842906435,8.040156203455735,0.5148680383318186,0.31772516222875685,1.2947264285336346,-0.022775712416544455,0.020406259448114843,1,0.021848307451001452,0,0.3130130451227487,-0.17334462577183374,7.933282449944662,0.4120498581747367,13,0,0,0,0
G00004,2011,0.3878915883976962,0.268065592364192,0.19717303345012646,0.5458478746022252,0.7202956022321063,2.539237072765963,8.059789468416458,0.24100155224339126,0.3878915883976962,1.2879355603178317,-0.012454052844652848,-0.13717053523532857,0,0.21725613900666954,0,0.4066540228742815,0.03672173092516109,7.8093556174579914,0.188361419409088,13,0,0,0,0
G00004,2012,0.040714777399126656,-0.009675856434663677,-0.011133053149015262,0.5775686218793278,0.6783655220509408,1.0234791536572099,8.172549003204765,0.6265822755890338,0.040714777399126656,1.6725706956272663,0.007944404719303437,0.2060390806305462,0,0.037608674690734825,0,0.3050741242856691,-0.08791580124148926,8.007532318231519,0.5067964766001609,13,0,0,0,1
G00004,2013,-0.055870161898611784,-0.08694380787285443,-0.06908401672765832,0.4781540669474902,0.9336253724572876,0.803775032124179,8.035108304187615,0.3295203487189554,-0.055870161898611784,1.1086050840976664,-0.016092080057906806,0.45973129203451485,0,0.28026129216207196,0,0.24145126891177635,-0.20545999532257136,7.225748142563938,0.2577722696547381,13,0,0,0,1
G00004,2014,0.14448446635296835,0.07333989472840968,0.051128760223289764,0.6886052114275361,1.2828777061538803,2.1408229539905936,7.938644496048286,0.35754584826135694,0.14448446635296835,1.1267940786741824,0.057501670439948714,0.12657158292146128,0,0.008404198507271029,0,0.24618982748433743,0.09745355252784099,7.9820768806738975,0.2789872837368646,13,0,0,0,1
G00004,2015,0.4122594248357717,0.2875598615146524,0.21179373531297177,1.528138520697846,0.7932297643730062,3.30632731924796,8.11830591690354,0.4166392292113399,0.4122594248357717,1.0493732724034464,0.08271099270388028,-0.2645082266583358,0,-0.06292911960485703,0,0.2675699272813466,-0.10573191996603096,7.595923528014166,0.2976945301484365,13,0,0,0,0
G00004,2016,0.04882878183970518,-0.003184652882200864,-0.0062646504846681425,0.5224790992168261,1.8944999313793327,2.2414500684825884,8.071839629185645,0.15786294564703224,0.04882878183970518,0.8236719836606191,-0.03180612983938841,-0.4499567555903215,0,-0.16930384614471541,0,0.40686597417457365,0.10657731949526256,8.032954914246066,0.08124550675239703,13,0,0,0,1
G00004,2017,0.20711856584376867,0.12344717432104993,0.08870921991776995,0.4356272774766208,1.9679512158506585,2.943436331127264,8.133336949569928,0.3779999461001716,0.20711856584376867,1.464960548291532,0.026774462911384717,-0.1585051660915829,0,0.013987801198914795,0,0.33962866940898634,0.3347568281395852,8.181281516190932,0.25233538524231014,13,0,0,0,0
G00004,2018,0.060367995288998604,0.006046717877233876,0.000658877584907909,0.23222689518944692,1.087237969295995,1.309655401814785,8.003744093755284,0.32171171058907116,0.060367995288998604,1.821895384796512,0.06200621066823714,-0.15938219785933805,0,0.05529561137789067,0,0.21496112492877728,0.17927974488816176,7.786625787978495,0.3443517705678075,13,0,0,0,0
G00004,2019,0.055116753458051726,0.0018457244124763725,-0.0024918675136602203,0.5593547578872909,0.8861335435180571,1.282247353782482,8.221217726079711,0.4302106286580444,0.055116753458051726,1.5619322893282468,0.04979750261779635,0.11871093898111335,0,0.2405448480876467,0,0.2403151289575427,0.09899126780192313,7.611107059754055,0.3453362687321633,13,0,0,0,0
G00005,1990,0.21875119581042404,0.20274569952259433,0.1131869032048182,3.7390879647179927,0.9960741001191582,4.159389073829995,8.925560074297332,0.3771530861868074,0.21875119581042404,1.0891743143818458,0.155948933571745,0.033941309028562426,0,-0.05585808651574064,0,0.05,0.2508899413698698,9.815471577957016,0.22294150259091516,8,0,1,0,0
G00005,1991,-0.1029793946554523,-0.054638772850106765,-0.0798514510747076,4.485068600950453,1.2226453270432573,3.4501071434903015,8.847017281637545,0.3429727546088254,-0.1029793946554523,0.54298884064237,-0.02341978324369036,0.24658038682053932,0,-0.3544111456452944,0,0.2707761015656648,0.06433906675694542,9.683012851633142,0.30265122464551497,8,1,1,0,0
G00005,1992,0.38824296308688044,0.33833911334375943,0.21488196357069203,2.2554830160460515,1.5024961111927306,4.504462714989165,8.806127603066399,0.3773009735869807,0.38824296308688044,0.9105454371217683,0.013293183342097323,0.19349325458500216,0,0.053940073524593735,0,0.1779381419742152,0.34776763778153585,8.998430015622688,0.2481024781786989,10,0,1,0,1
G00005,1993,0.27996384536874924,0.25171581916925445,0.1499144929398133,4.5839568998784825,1.807113630111821,5.740564358019749,8.861777657528787,0.3485674591007887,0.27996384536874924,0.9702533479172266,0.0438932466109515,0.08779820587777898,0,-0.06900730879193123,0,0.421303513616189,0.2647305512632423,9.342141030991836,0.32465048239461086,10,0,1,0,1
